Language_ID,Parameter_ID,Value,Language_ID_raw,Parameter_ID_raw,Code_ID,Language_abbr,Language_Type_ID,Language_Region_ID,Parameter_Category_ID,Parameter_Description,Parameter_Attestation,Parameter_Pervasiveness,Source,Example_ID,Comment
Colloquial American English,Object pronoun drop,D,14,42,42-D,CollAmE,L1c,Am,1,"mi laekem Ø ‘I like it’; A: You got tickets? – B: No, Ø sold Ø alreadyʼA: Do you have tickets? B: No, I sold them alreadyʼ",0.368421052631579,0.653571428571429,,,
Urban African American Vernacular English,Object pronoun drop,D,15,42,42-D,UAAVE,L1c,Am,1,"mi laekem Ø ‘I like it’; A: You got tickets? – B: No, Ø sold Ø alreadyʼA: Do you have tickets? B: No, I sold them alreadyʼ",0.368421052631579,0.653571428571429,,,
Rural African American Vernacular English,Object pronoun drop,D,16,42,42-D,RAAVE,L1c,Am,1,"mi laekem Ø ‘I like it’; A: You got tickets? – B: No, Ø sold Ø alreadyʼA: Do you have tickets? B: No, I sold them alreadyʼ",0.368421052631579,0.653571428571429,,,
Earlier African American Vernacular English,Object pronoun drop,D,17,42,42-D,EAAVE,L1c,Am,1,"mi laekem Ø ‘I like it’; A: You got tickets? – B: No, Ø sold Ø alreadyʼA: Do you have tickets? B: No, I sold them alreadyʼ",0.368421052631579,0.653571428571429,,,
Ozark English,Object pronoun drop,D,18,42,42-D,OzE,L1t,Am,1,"mi laekem Ø ‘I like it’; A: You got tickets? – B: No, Ø sold Ø alreadyʼA: Do you have tickets? B: No, I sold them alreadyʼ",0.368421052631579,0.653571428571429,,,
Appalachian English,Object pronoun drop,D,19,42,42-D,AppE,L1t,Am,1,"mi laekem Ø ‘I like it’; A: You got tickets? – B: No, Ø sold Ø alreadyʼA: Do you have tickets? B: No, I sold them alreadyʼ",0.368421052631579,0.653571428571429,,,
Southeast American enclave dialects,Object pronoun drop,D,20,42,42-D,SEAmE,L1t,Am,1,"mi laekem Ø ‘I like it’; A: You got tickets? – B: No, Ø sold Ø alreadyʼA: Do you have tickets? B: No, I sold them alreadyʼ",0.368421052631579,0.653571428571429,,,
Gullah,Object pronoun drop,C,21,42,42-C,Gullah,Cr,Am,1,"mi laekem Ø ‘I like it’; A: You got tickets? – B: No, Ø sold Ø alreadyʼA: Do you have tickets? B: No, I sold them alreadyʼ",0.368421052631579,0.653571428571429,,,
Chicano English,Object pronoun drop,?,22,42,42-NA,ChcE,L2,Am,1,"mi laekem Ø ‘I like it’; A: You got tickets? – B: No, Ø sold Ø alreadyʼA: Do you have tickets? B: No, I sold them alreadyʼ",0.368421052631579,0.653571428571429,,,
Bahamian English,Object pronoun drop,C,23,42,42-C,BahE,L1c,Ca,1,"mi laekem Ø ‘I like it’; A: You got tickets? – B: No, Ø sold Ø alreadyʼA: Do you have tickets? B: No, I sold them alreadyʼ",0.368421052631579,0.653571428571429,,,
Bahamian Creole,Object pronoun drop,D,24,42,42-D,BahC,Cr,Ca,1,"mi laekem Ø ‘I like it’; A: You got tickets? – B: No, Ø sold Ø alreadyʼA: Do you have tickets? B: No, I sold them alreadyʼ",0.368421052631579,0.653571428571429,,,
Barbadian Creole (Bajan),Object pronoun drop,D,25,42,42-D,Bajan,Cr,Ca,1,"mi laekem Ø ‘I like it’; A: You got tickets? – B: No, Ø sold Ø alreadyʼA: Do you have tickets? B: No, I sold them alreadyʼ",0.368421052631579,0.653571428571429,,,
Jamaican English,Object pronoun drop,D,26,42,42-D,JamE,L2,Ca,1,"mi laekem Ø ‘I like it’; A: You got tickets? – B: No, Ø sold Ø alreadyʼA: Do you have tickets? B: No, I sold them alreadyʼ",0.368421052631579,0.653571428571429,,,
Jamaican Creole,Object pronoun drop,D,27,42,42-D,JamC,Cr,Ca,1,"mi laekem Ø ‘I like it’; A: You got tickets? – B: No, Ø sold Ø alreadyʼA: Do you have tickets? B: No, I sold them alreadyʼ",0.368421052631579,0.653571428571429,,,
San Andrés Creole,Object pronoun drop,D,28,42,42-D,SanAC,Cr,Ca,1,"mi laekem Ø ‘I like it’; A: You got tickets? – B: No, Ø sold Ø alreadyʼA: Do you have tickets? B: No, I sold them alreadyʼ",0.368421052631579,0.653571428571429,,,
Belizean Creole,Object pronoun drop,C,29,42,42-C,BelC,Cr,Ca,1,"mi laekem Ø ‘I like it’; A: You got tickets? – B: No, Ø sold Ø alreadyʼA: Do you have tickets? B: No, I sold them alreadyʼ",0.368421052631579,0.653571428571429,,1472,
Guyanese Creole (Creolese),Object pronoun drop,D,30,42,42-D,GuyC,Cr,Ca,1,"mi laekem Ø ‘I like it’; A: You got tickets? – B: No, Ø sold Ø alreadyʼA: Do you have tickets? B: No, I sold them alreadyʼ",0.368421052631579,0.653571428571429,,,
Eastern Maroon Creole,Object pronoun drop,X,31,42,42-X,EMarC,Cr,Ca,1,"mi laekem Ø ‘I like it’; A: You got tickets? – B: No, Ø sold Ø alreadyʼA: Do you have tickets? B: No, I sold them alreadyʼ",0.368421052631579,0.653571428571429,,,
Saramaccan,Object pronoun drop,D,32,42,42-D,Saramaccan,Cr,Ca,1,"mi laekem Ø ‘I like it’; A: You got tickets? – B: No, Ø sold Ø alreadyʼA: Do you have tickets? B: No, I sold them alreadyʼ",0.368421052631579,0.653571428571429,,,
Sranan,Object pronoun drop,D,33,42,42-D,Sranan,Cr,Ca,1,"mi laekem Ø ‘I like it’; A: You got tickets? – B: No, Ø sold Ø alreadyʼA: Do you have tickets? B: No, I sold them alreadyʼ",0.368421052631579,0.653571428571429,,,
Trinidadian Creole,Object pronoun drop,D,34,42,42-D,TrinC,Cr,Ca,1,"mi laekem Ø ‘I like it’; A: You got tickets? – B: No, Ø sold Ø alreadyʼA: Do you have tickets? B: No, I sold them alreadyʼ",0.368421052631579,0.653571428571429,,,
Vincentian Creole,Object pronoun drop,D,35,42,42-D,VinC,Cr,Ca,1,"mi laekem Ø ‘I like it’; A: You got tickets? – B: No, Ø sold Ø alreadyʼA: Do you have tickets? B: No, I sold them alreadyʼ",0.368421052631579,0.653571428571429,,,
Krio (Sierra Leone Creole),Object pronoun drop,D,36,42,42-D,Krio,Cr,Af,1,"mi laekem Ø ‘I like it’; A: You got tickets? – B: No, Ø sold Ø alreadyʼA: Do you have tickets? B: No, I sold them alreadyʼ",0.368421052631579,0.653571428571429,,,
Liberian Settler English,Object pronoun drop,D,37,42,42-D,LibSE,L1c,Af,1,"mi laekem Ø ‘I like it’; A: You got tickets? – B: No, Ø sold Ø alreadyʼA: Do you have tickets? B: No, I sold them alreadyʼ",0.368421052631579,0.653571428571429,,,
Vernacular Liberian English,Object pronoun drop,C,38,42,42-C,VLibE,P,Af,1,"mi laekem Ø ‘I like it’; A: You got tickets? – B: No, Ø sold Ø alreadyʼA: Do you have tickets? B: No, I sold them alreadyʼ",0.368421052631579,0.653571428571429,,,
Ghanaian English,Object pronoun drop,C,39,42,42-C,GhE,L2,Af,1,"mi laekem Ø ‘I like it’; A: You got tickets? – B: No, Ø sold Ø alreadyʼA: Do you have tickets? B: No, I sold them alreadyʼ",0.368421052631579,0.653571428571429,,3027,
Ghanaian Pidgin,Object pronoun drop,D,40,42,42-D,GhP,P,Af,1,"mi laekem Ø ‘I like it’; A: You got tickets? – B: No, Ø sold Ø alreadyʼA: Do you have tickets? B: No, I sold them alreadyʼ",0.368421052631579,0.653571428571429,,,
Nigerian English,Object pronoun drop,D,41,42,42-D,NigE,L2,Af,1,"mi laekem Ø ‘I like it’; A: You got tickets? – B: No, Ø sold Ø alreadyʼA: Do you have tickets? B: No, I sold them alreadyʼ",0.368421052631579,0.653571428571429,,,
Nigerian Pidgin,Object pronoun drop,D,42,42,42-D,NigP,P,Af,1,"mi laekem Ø ‘I like it’; A: You got tickets? – B: No, Ø sold Ø alreadyʼA: Do you have tickets? B: No, I sold them alreadyʼ",0.368421052631579,0.653571428571429,,,
Cameroon English,Object pronoun drop,D,43,42,42-D,CamE,L2,Af,1,"mi laekem Ø ‘I like it’; A: You got tickets? – B: No, Ø sold Ø alreadyʼA: Do you have tickets? B: No, I sold them alreadyʼ",0.368421052631579,0.653571428571429,,,
Cameroon Pidgin,Object pronoun drop,?,44,42,42-NA,CamP,P,Af,1,"mi laekem Ø ‘I like it’; A: You got tickets? – B: No, Ø sold Ø alreadyʼA: Do you have tickets? B: No, I sold them alreadyʼ",0.368421052631579,0.653571428571429,,,
Tanzanian English,Object pronoun drop,X,45,42,42-X,TznE,L2,Af,1,"mi laekem Ø ‘I like it’; A: You got tickets? – B: No, Ø sold Ø alreadyʼA: Do you have tickets? B: No, I sold them alreadyʼ",0.368421052631579,0.653571428571429,,,
Kenyan English,Object pronoun drop,A,46,42,42-A,KenE,L2,Af,1,"mi laekem Ø ‘I like it’; A: You got tickets? – B: No, Ø sold Ø alreadyʼA: Do you have tickets? B: No, I sold them alreadyʼ",0.368421052631579,0.653571428571429,,679,
Ugandan English,Object pronoun drop,D,47,42,42-D,UgE,L2,Af,1,"mi laekem Ø ‘I like it’; A: You got tickets? – B: No, Ø sold Ø alreadyʼA: Do you have tickets? B: No, I sold them alreadyʼ",0.368421052631579,0.653571428571429,,,
White Zimbabwean English,Object pronoun drop,D,48,42,42-D,WhZimE,L1c,Af,1,"mi laekem Ø ‘I like it’; A: You got tickets? – B: No, Ø sold Ø alreadyʼA: Do you have tickets? B: No, I sold them alreadyʼ",0.368421052631579,0.653571428571429,,,
Black South African English,Object pronoun drop,C,49,42,42-C,BlSAfE,L2,Af,1,"mi laekem Ø ‘I like it’; A: You got tickets? – B: No, Ø sold Ø alreadyʼA: Do you have tickets? B: No, I sold them alreadyʼ",0.368421052631579,0.653571428571429,,,
Indian South African English,Object pronoun drop,C,50,42,42-C,InSAfE,L2,Af,1,"mi laekem Ø ‘I like it’; A: You got tickets? – B: No, Ø sold Ø alreadyʼA: Do you have tickets? B: No, I sold them alreadyʼ",0.368421052631579,0.653571428571429,,3503,
White South African English,Object pronoun drop,B,51,42,42-B,WhSAfE,L1c,Af,1,"mi laekem Ø ‘I like it’; A: You got tickets? – B: No, Ø sold Ø alreadyʼA: Do you have tickets? B: No, I sold them alreadyʼ",0.368421052631579,0.653571428571429,,3389,
Indian English,Object pronoun drop,A,52,42,42-A,IndE,L2,As,1,"mi laekem Ø ‘I like it’; A: You got tickets? – B: No, Ø sold Ø alreadyʼA: Do you have tickets? B: No, I sold them alreadyʼ",0.368421052631579,0.653571428571429,,901,
Pakistani English,Object pronoun drop,B,53,42,42-B,PakE,L2,As,1,"mi laekem Ø ‘I like it’; A: You got tickets? – B: No, Ø sold Ø alreadyʼA: Do you have tickets? B: No, I sold them alreadyʼ",0.368421052631579,0.653571428571429,,3436 3437,
Butler English,Object pronoun drop,B,54,42,42-B,ButlE,P,As,1,"mi laekem Ø ‘I like it’; A: You got tickets? – B: No, Ø sold Ø alreadyʼA: Do you have tickets? B: No, I sold them alreadyʼ",0.368421052631579,0.653571428571429,,,
Sri Lankan English,Object pronoun drop,B,55,42,42-B,SLkE,L2,As,1,"mi laekem Ø ‘I like it’; A: You got tickets? – B: No, Ø sold Ø alreadyʼA: Do you have tickets? B: No, I sold them alreadyʼ",0.368421052631579,0.653571428571429,,749 750 751,
Hong Kong English,Object pronoun drop,A,56,42,42-A,HKE,L2,As,1,"mi laekem Ø ‘I like it’; A: You got tickets? – B: No, Ø sold Ø alreadyʼA: Do you have tickets? B: No, I sold them alreadyʼ",0.368421052631579,0.653571428571429,,255,
Colloquial Singapore English (Singlish),Object pronoun drop,A,57,42,42-A,CollSgE,L1c,As,1,"mi laekem Ø ‘I like it’; A: You got tickets? – B: No, Ø sold Ø alreadyʼA: Do you have tickets? B: No, I sold them alreadyʼ",0.368421052631579,0.653571428571429,,3581,
Malaysian English,Object pronoun drop,A,58,42,42-A,MalE,L2,As,1,"mi laekem Ø ‘I like it’; A: You got tickets? – B: No, Ø sold Ø alreadyʼA: Do you have tickets? B: No, I sold them alreadyʼ",0.368421052631579,0.653571428571429,,179,
Australian English,Object pronoun drop,X,59,42,42-X,AusE,L1c,Au,1,"mi laekem Ø ‘I like it’; A: You got tickets? – B: No, Ø sold Ø alreadyʼA: Do you have tickets? B: No, I sold them alreadyʼ",0.368421052631579,0.653571428571429,,,
Australian Vernacular English,Object pronoun drop,X,60,42,42-X,AusVE,L1c,Au,1,"mi laekem Ø ‘I like it’; A: You got tickets? – B: No, Ø sold Ø alreadyʼA: Do you have tickets? B: No, I sold them alreadyʼ",0.368421052631579,0.653571428571429,,,
Aboriginal English,Object pronoun drop,B,61,42,42-B,AborE,L1c,Au,1,"mi laekem Ø ‘I like it’; A: You got tickets? – B: No, Ø sold Ø alreadyʼA: Do you have tickets? B: No, I sold them alreadyʼ",0.368421052631579,0.653571428571429,,3837,
Roper River Creole (Kriol),Object pronoun drop,A,62,42,42-A,RRC,Cr,Au,1,"mi laekem Ø ‘I like it’; A: You got tickets? – B: No, Ø sold Ø alreadyʼA: Do you have tickets? B: No, I sold them alreadyʼ",0.368421052631579,0.653571428571429,,,
Torres Strait Creole,Object pronoun drop,?,63,42,42-NA,TorSC,Cr,Au,1,"mi laekem Ø ‘I like it’; A: You got tickets? – B: No, Ø sold Ø alreadyʼA: Do you have tickets? B: No, I sold them alreadyʼ",0.368421052631579,0.653571428571429,,,
New Zealand English,Object pronoun drop,D,64,42,42-D,NZE,L1c,Pa,1,"mi laekem Ø ‘I like it’; A: You got tickets? – B: No, Ø sold Ø alreadyʼA: Do you have tickets? B: No, I sold them alreadyʼ",0.368421052631579,0.653571428571429,,,
Norfolk Island/ Pitcairn English,Object pronoun drop,B,65,42,42-B,Norf'k,P,Pa,1,"mi laekem Ø ‘I like it’; A: You got tickets? – B: No, Ø sold Ø alreadyʼA: Do you have tickets? B: No, I sold them alreadyʼ",0.368421052631579,0.653571428571429,,815,
Palmerston English,Object pronoun drop,B,66,42,42-B,PalmE,Cr,Pa,1,"mi laekem Ø ‘I like it’; A: You got tickets? – B: No, Ø sold Ø alreadyʼA: Do you have tickets? B: No, I sold them alreadyʼ",0.368421052631579,0.653571428571429,,18,
Acrolectal Fiji English,Object pronoun drop,X,67,42,42-X,FijiE,L2,Pa,1,"mi laekem Ø ‘I like it’; A: You got tickets? – B: No, Ø sold Ø alreadyʼA: Do you have tickets? B: No, I sold them alreadyʼ",0.368421052631579,0.653571428571429,,,
Pure Fiji English (basilectal FijiE),Object pronoun drop,A,68,42,42-A,CollFijiE,L2,Pa,1,"mi laekem Ø ‘I like it’; A: You got tickets? – B: No, Ø sold Ø alreadyʼA: Do you have tickets? B: No, I sold them alreadyʼ",0.368421052631579,0.653571428571429,,,
Bislama,Object pronoun drop,B,69,42,42-B,Bislama,Cr,Pa,1,"mi laekem Ø ‘I like it’; A: You got tickets? – B: No, Ø sold Ø alreadyʼA: Do you have tickets? B: No, I sold them alreadyʼ",0.368421052631579,0.653571428571429,,,
Tok Pisin,Object pronoun drop,A,70,42,42-A,TP,P,Pa,1,"mi laekem Ø ‘I like it’; A: You got tickets? – B: No, Ø sold Ø alreadyʼA: Do you have tickets? B: No, I sold them alreadyʼ",0.368421052631579,0.653571428571429,,,
Hawaiʼi Creole,Object pronoun drop,B,71,42,42-B,HawC,Cr,Pa,1,"mi laekem Ø ‘I like it’; A: You got tickets? – B: No, Ø sold Ø alreadyʼA: Do you have tickets? B: No, I sold them alreadyʼ",0.368421052631579,0.653571428571429,,1815,
Falkland Islands English,Object pronoun drop,D,72,42,42-D,FlkE,L1c,SA,1,"mi laekem Ø ‘I like it’; A: You got tickets? – B: No, Ø sold Ø alreadyʼA: Do you have tickets? B: No, I sold them alreadyʼ",0.368421052631579,0.653571428571429,,,
St. Helena English,Object pronoun drop,B,73,42,42-B,StHE,L1c,SA,1,"mi laekem Ø ‘I like it’; A: You got tickets? – B: No, Ø sold Ø alreadyʼA: Do you have tickets? B: No, I sold them alreadyʼ",0.368421052631579,0.653571428571429,,,
